GENESIS-Tabelle: Temporär
Auszahlungen insgesamt nach Produktgruppen;;;;
- Land, Gemeinden, Gemeindeverbände - Jahr;;;;
Finanzrechnungsstatistik der Gemeinden/GV;;;;
Auszahlungen (EUR);;;;
Auszahlungskonten: Auszahlungen insgesamt;;;;
;;;;Jahr
;;;;2009
05;Nordrhein-Westfalen;111;Verwaltungssteuerung und Service;7950660525
05;Nordrhein-Westfalen;121;Statistik und Wahlen;72717205
05;Nordrhein-Westfalen;122;Ordnungsangelegenheiten;929640752
05;Nordrhein-Westfalen;126;Brandschutz;706599561
05;Nordrhein-Westfalen;127;Rettungsdienst;544350350
05;Nordrhein-Westfalen;128;Großschadensereignisse, Katastrophenschutz;71228975
05;Nordrhein-Westfalen;211;Grundschulen;882460567
05;Nordrhein-Westfalen;212;Hauptschulen;262494304
05;Nordrhein-Westfalen;215;Realschulen;215095289
05;Nordrhein-Westfalen;217;Gymnasien;364600050
05;Nordrhein-Westfalen;218;Gesamtschulen;182165237
05;Nordrhein-Westfalen;221;Förderschulen;287622485
05;Nordrhein-Westfalen;231;Berufskollegs;281278652
05;Nordrhein-Westfalen;241;Schülerbeförderung;455528777
05;Nordrhein-Westfalen;242;Fördermaßnahmen für Schüler;99074122
05;Nordrhein-Westfalen;243;Sonstige schulische Aufgaben;336233647
05;Nordrhein-Westfalen;251;Wissenschaft und Forschung;159323029
05;Nordrhein-Westfalen;252;Museen, Sammlungen, Ausstellungen;214307833
05;Nordrhein-Westfalen;253;Zoologische und Botanische Gärten;.
05;Nordrhein-Westfalen;261;Theater;486626301
05;Nordrhein-Westfalen;262;Musikpflege (ohne Musikschulen);53028629
05;Nordrhein-Westfalen;263;Musikschulen;149918034
05;Nordrhein-Westfalen;271;Volkshochschulen;145833875
05;Nordrhein-Westfalen;272;Büchereien;154135808
05;Nordrhein-Westfalen;273;Sonstige Volksbildung;9820390
05;Nordrhein-Westfalen;281;Heimat- und sonstige Kunstpflege;150522919
05;Nordrhein-Westfalen;291;Kirchengemeinden, Religionsgemeinschaften;.
05;Nordrhein-Westfalen;311;Grundversorgung u. Leistungen (SGB XII);6392318446
05;Nordrhein-Westfalen;312;Grundsicherungsleistungen (SGB II);4907288599
05;Nordrhein-Westfalen;313;Leistungen für Asylbewerber (AsylbLG);237620943
05;Nordrhein-Westfalen;315;Soziale Einrichtungen;213995228
05;Nordrhein-Westfalen;321;Leistungen nach dem BVG;321167708
05;Nordrhein-Westfalen;322;Leistungen f. Schwerbehinderte (SGB IX);48140741
05;Nordrhein-Westfalen;323;Leistungen n. soz. Entschäd.recht einschl. KOF;13246048
05;Nordrhein-Westfalen;324;Sonstige Leistungen der Kriegsopferfürsorge;-
05;Nordrhein-Westfalen;325;Leistungen n. BergmVersG;267430
05;Nordrhein-Westfalen;331;Förderung von anderen Trägern der Wohlfahrtspflege;109566936
05;Nordrhein-Westfalen;341;Unterhaltsvorschussleistungen;174904969
05;Nordrhein-Westfalen;343;Betreuungsleistungen;37051499
05;Nordrhein-Westfalen;344;Leistungen für Heimkehrer und politische Häftlinge;2458800
05;Nordrhein-Westfalen;351;Sonstige soziale Leistungen;265522066
05;Nordrhein-Westfalen;361;Förderung v. Kindern (Tageseinr./-pflege);171592867
05;Nordrhein-Westfalen;362;Jugendarbeit;141216773
05;Nordrhein-Westfalen;363;So. Leistungen: Förderung junger Menschen u. Fam.;2219548714
05;Nordrhein-Westfalen;365;Tageseinrichtungen für Kinder;3475504244
05;Nordrhein-Westfalen;366;Einrichtungen der Jugendarbeit;238945674
05;Nordrhein-Westfalen;367;So. Einricht: Förderung junger Menschen und Fam.;150697118
05;Nordrhein-Westfalen;368;Leistungen n. BEEG;6999579
05;Nordrhein-Westfalen;411;Krankenhäuser;323203865
05;Nordrhein-Westfalen;412;Gesundheitseinrichtungen;71143210
05;Nordrhein-Westfalen;414;Gesundheitsschutz und -pflege;216160031
05;Nordrhein-Westfalen;418;Kur- und Badeeinrichtungen;3076366
05;Nordrhein-Westfalen;421;Förderung des Sports;101196431
05;Nordrhein-Westfalen;424;Sportstätten und Bäder;571527847
05;Nordrhein-Westfalen;511;Räuml. Planung u. Entwicklung, Geoinformationen;742114703
05;Nordrhein-Westfalen;521;Bau- und Grundstücksordnung;224489412
05;Nordrhein-Westfalen;522;Wohnungsbauförderung;85267272
05;Nordrhein-Westfalen;523;Denkmalschutz und -pflege;64432411
05;Nordrhein-Westfalen;531;Elektrizitätsversorgung;20451080
05;Nordrhein-Westfalen;532;Gasversorgung;3126845
05;Nordrhein-Westfalen;533;Wasserversorgung;8516995
05;Nordrhein-Westfalen;534;Fernwärmeversorgung;.
05;Nordrhein-Westfalen;537;Abfallwirtschaft;1475946061
05;Nordrhein-Westfalen;538;Abwasserbeseitigung;1389044274
05;Nordrhein-Westfalen;541;Gemeindestraßen;1646866827
05;Nordrhein-Westfalen;542;Kreisstraßen;186608320
05;Nordrhein-Westfalen;543;Landesstraßen;53825990
05;Nordrhein-Westfalen;544;Bundesstraßen;39368995
05;Nordrhein-Westfalen;545;Straßenreinigung;218336161
05;Nordrhein-Westfalen;546;Parkeinrichtungen;38265300
05;Nordrhein-Westfalen;547;Öffentlicher Personennahverkehr (ÖPNV);397105993
05;Nordrhein-Westfalen;548;Sonstiger Personen- und Güterverkehr;3088930
05;Nordrhein-Westfalen;549;Häfen;1303438
05;Nordrhein-Westfalen;551;Öffentliches Grün, Landschaftsbau;438504480
05;Nordrhein-Westfalen;552;Öffentliche Gewässer, wasserbauliche Anlagen;143226070
05;Nordrhein-Westfalen;553;Friedhofs- und Bestattungswesen;179087499
05;Nordrhein-Westfalen;554;Naturschutz und Landschaftspflege;84021383
05;Nordrhein-Westfalen;555;Land- und Forstwirtschaft;61598055
05;Nordrhein-Westfalen;561;Umweltschutzmaßnahmen;109188689
05;Nordrhein-Westfalen;562;Immissionsschutz;10353826
05;Nordrhein-Westfalen;571;Wirtschaftsförderung;178048436
05;Nordrhein-Westfalen;573;Allgemeine Einrichtungen und Unternehmen;518919989
05;Nordrhein-Westfalen;575;Tourismus;51456062
05;Nordrhein-Westfalen;611;Steuern, allg. Zuweisungen u. allg. Umlagen;10270036548
05;Nordrhein-Westfalen;612;Sonstige allgemeine Finanzwirtschaft;4456330410
05;Nordrhein-Westfalen;999;Summe aller Produktgruppen;58699669974
05111000;Düsseldorf, krfr. Stadt;111;Verwaltungssteuerung und Service;367084747
05111000;Düsseldorf, krfr. Stadt;121;Statistik und Wahlen;3959278
05111000;Düsseldorf, krfr. Stadt;122;Ordnungsangelegenheiten;44442287
05111000;Düsseldorf, krfr. Stadt;126;Brandschutz;37928824
05111000;Düsseldorf, krfr. Stadt;127;Rettungsdienst;15454071
05111000;Düsseldorf, krfr. Stadt;128;Großschadensereignisse, Katastrophenschutz;1271756
05111000;Düsseldorf, krfr. Stadt;211;Grundschulen;12854245
05111000;Düsseldorf, krfr. Stadt;212;Hauptschulen;2895911
05111000;Düsseldorf, krfr. Stadt;215;Realschulen;2662280
05111000;Düsseldorf, krfr. Stadt;217;Gymnasien;5396164
05111000;Düsseldorf, krfr. Stadt;218;Gesamtschulen;1699142
05111000;Düsseldorf, krfr. Stadt;221;Förderschulen;2440384
05111000;Düsseldorf, krfr. Stadt;231;Berufskollegs;6231322
05111000;Düsseldorf, krfr. Stadt;241;Schülerbeförderung;8747060
05111000;Düsseldorf, krfr. Stadt;242;Fördermaßnahmen für Schüler;25487339
05111000;Düsseldorf, krfr. Stadt;243;Sonstige schulische Aufgaben;1746277
05111000;Düsseldorf, krfr. Stadt;251;Wissenschaft und Forschung;2202010
05111000;Düsseldorf, krfr. Stadt;252;Museen, Sammlungen, Ausstellungen;19628839
05111000;Düsseldorf, krfr. Stadt;253;Zoologische und Botanische Gärten;3066502
05111000;Düsseldorf, krfr. Stadt;261;Theater;41881199
