GENESIS-Tabelle: Temporär
Einzahlungen nach Einzahlungskonten und Produktgruppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
- Land, Gemeinden, Gemeindeverbände - Jahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(Produktgruppen im Tabellenkopf/Konten in Vorspalte);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Finanzrechnungsstatistik der Gemeinden/GV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einzahlungen (EUR);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen
2011;05111000;Düsseldorf, krfr. Stadt;6121;Bedarfszuweisungen vom Land;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6122;Bedarfszuweisungen von Gemeinden (GV);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6130;Allgemeine Zuweisungen vom Bund;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6131;Allgemeine Zuweisungen vom Land;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6140;Zuweisungen lfd. Zwecke v. : Bund;23425;-;-;-;-;-;-;-;-;-;-;-;-;-;3240;120;-;-;-;-;-;-;1664;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124777;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153226
2011;05111000;Düsseldorf, krfr. Stadt;6141;Zuweisungen lfd. Zwecke v. : Land;877180;-;-;-;-;30000;15000;5850;-;622;4851;10618;-;-;10460459;96670;9450;90093;-;990800;375800;101325;1086942;46290;738996;171892;-;84840;96240;51047;181087;-;-;-;-;-;-;-;-;-;406516;2325927;-;136688;56860243;883689;112922;-;-;138100;361403;-;-;15000;122321;-;56754;41816;-;-;-;-;-;-;67481;-;-;20866;-;-;2399101;-;-;-;-;194277;-;17067;768408;-;-;-;-;-;-;80454631
2011;05111000;Düsseldorf, krfr. Stadt;6142;Zuweisungen lfd. Zwecke v. : Gemeinden (GV);4502;-;-;-;-;-;-;451;192;-;-;2802;-;-;-;-;64152;42447;-;-;-;9102;-;14738;-;150717;-;767806;-;-;6009;-;-;-;-;-;-;-;-;-;-;-;24000;4120475;-;2971386;19699;-;-;-;688159;-;-;1592536;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10479173
2011;05111000;Düsseldorf, krfr. Stadt;6143;Zuweisungen lfd. Zwecke v. : Zweckverb. u. dgl.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47533;-;-;-;-;-;-;47533
2011;05111000;Düsseldorf, krfr. Stadt;6144;Zuweisungen lfd. Zwecke v. : gesetzl. SV;60453;-;-;-;-;-;66334;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15128;-;-;-;-;-;-;-;69041;-;-;-;-;-;-;-;-;-;-;-;-;34479;-;-;-;-;-;-;49468;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10260;-;-;-;-;305163
2011;05111000;Düsseldorf, krfr. Stadt;6145;Zuschüsse lfd. Zwecke v.: verb. Untern.;-;-;-;-;-;-;-;-;-;-;-;10913;-;-;20000;-;-;37676;-;-;-;-;-;25220;-;10000;-;-;63750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125;-;-;-;-;-;-;-;-;-;-;167934
